consumer_id,median_spend_to_income_ratio,median_credit_utilization_ratio,median_essential_spend_ratio,median_online_spend_ratio,log1p_mean_monthly_transaction_count,n_observed_months,latest_observed_month,months_health_under_40,stress_month_share,months_stressed_high_engagement,months_healthy_low_engagement,mean_financial_health_score,mean_engagement_score,latest_financial_health_score,latest_engagement_score,latest_age,latest_gender,latest_occupation,latest_province_city
KH00112410,0.58575,0.1552,0.5681025236537708,0.1863852400595774,5.494774652599741,12,2025-12-01,0,0.0,0,0,68.875,79.39166666666667,49.1,85.7,63,Nữ,Giáo viên dạy nhạc,Đồng Nai
KH00112445,0.5472,0.2173,0.44797569896196854,0.20271167891375766,4.1244425933793805,12,2025-12-01,0,0.0,0,0,67.41666666666667,73.93333333333334,48.3,77.1,58,Nữ,Kỹ sư khoan,Đà Nẵng
KH00112450,0.696,0.1636,0.5652195910691824,0.1954530239812695,4.133832333729219,12,2025-12-01,0,0.0,0,0,65.86666666666666,74.25833333333334,55.9,78.4,45,Nam,Chuyên viên di truyền tế bào lâm sàng,An Giang
KH00112485,0.7545999999999999,0.2791,0.5223432361754492,0.18446796241220204,5.2158411447237985,12,2025-12-01,0,0.0,0,0,60.01666666666667,79.66666666666667,43.6,80.1,20,Nữ,Chuyên viên pháp lý nhà đất,Quảng Trị
KH00112490,0.30255,0.07685,0.5398587923439051,0.18180711759622645,4.81150661898592,12,2025-12-01,0,0.0,0,0,78.33333333333333,76.22500000000001,66.6,84.4,77,Nữ,Giám đốc tiếp thị,An Giang
KH00112525,0.587,0.2183,0.46928655823156096,0.16570139970545594,4.814890716970161,12,2025-12-01,0,0.0,0,0,65.45,79.05,53.8,76.1,74,Nam,Chuyên viên trị liệu nghề nghiệp,Nghệ An
KH00112530,0.62235,0.1906,0.5026455598514805,0.1745723401738207,5.496826636903886,12,2025-12-01,0,0.0,0,0,67.52499999999999,79.31666666666666,49.3,82.5,81,Nữ,Chuyên viên quan hệ công chúng,Đồng Nai
KH00112565,0.56565,0.1537,0.5235308450589592,0.1270970504633795,4.137829674161839,12,2025-12-01,1,0.08333333333333333,0,0,65.49166666666666,69.79166666666667,57.8,71.9,84,Nữ,Nhà hóa sinh lâm sàng,Hà Nội
KH00112570,0.49345000000000006,0.1163,0.5017202644766856,0.177055382007185,4.132496328186477,12,2025-12-01,0,0.0,0,0,68.76666666666667,73.85000000000001,56.8,72.1,60,Nữ,Dược sĩ bệnh viện,Khánh Hòa
KH00112605,0.62825,0.22225,0.39477495875339236,0.18665087412165648,5.500577706945823,12,2025-12-01,0,0.0,0,0,67.3,79.29166666666667,50.5,81.7,34,Nam,Nhà địa chất công trình,Đồng Nai
KH00112610,0.6436999999999999,0.1886,0.5343642621211503,0.18856371732739446,5.4995560824741965,12,2025-12-01,0,0.0,0,0,66.33333333333333,80.175,53.0,77.8,66,Nữ,Nhà tâm lý học nghề nghiệp,Đồng Tháp
KH00112645,0.59335,0.1275,0.48351302331463,0.18290851201787214,5.5002372814106195,12,2025-12-01,0,0.0,0,0,66.375,80.10833333333333,53.2,78.6,48,Nữ,Nhà tâm lý học nghề nghiệp,Tây Ninh
KH00112650,0.4496,0.09705,0.2591385615408339,0.28115175601772857,4.806749559386461,12,2025-12-01,0,0.0,0,0,73.39166666666667,81.3,63.1,84.4,21,Nữ,Kỹ sư sản xuất,Hà Nội
KH00112685,0.45640000000000003,0.17255,0.39140851266357835,0.1800932675680766,5.4995560824741965,12,2025-12-01,0,0.0,0,0,72.61666666666666,79.10000000000001,54.4,77.2,40,Nam,Kỹ sư dầu khí,Thanh Hóa
KH00112690,0.59075,0.1744,0.5475064398835705,0.1416787221936661,5.720584963332236,12,2025-12-01,0,0.0,0,0,67.28333333333333,78.35000000000001,51.1,76.4,42,Nữ,Chuyên viên tư vấn tài chính,Hà Nội
KH00112725,0.9391,0.3782,0.5480904539058153,0.4436790260824034,2.1972245773362196,1,2025-04-01,0,0.0,0,0,48.2,39.7,48.2,39.7,88,Nữ,Cán bộ bảo tồn thiên nhiên,Điện Biên
KH00112730,0.5592,0.1888,0.0900231188770101,0.7638809058512472,2.3978952727983707,1,2025-11-01,0,0.0,0,0,67.6,52.9,67.6,52.9,56,Nam,Sĩ quan huấn luyện quân đội,Thành phố Hồ Chí Minh
KH00112765,0.6476,0.2355,0.4000490092918254,0.18665096884405813,5.5002372814106195,12,2025-12-01,0,0.0,0,0,67.77499999999999,80.0,55.7,79.3,33,Nam,Cán bộ xuất nhập cảnh,Thành phố Hồ Chí Minh
KH00112770,0.7141500000000001,0.15039999999999998,0.6192006216404349,0.21429818473632034,4.135166556742356,12,2025-12-01,0,0.0,0,0,67.64166666666667,72.00833333333334,58.1,80.3,75,Nữ,Nhà địa chất thủy văn,Đồng Nai
KH00112805,0.83405,0.21635,0.5556191965473742,0.15999055292877046,5.719765179162811,12,2025-12-01,0,0.0,0,0,61.208333333333336,78.49166666666666,48.8,80.8,30,Nữ,Trợ lý sản xuất truyền hình,Cần Thơ
KH00112810,0.50105,0.13985,0.48197213062702376,0.18041264035496768,4.81150661898592,12,2025-12-01,0,0.0,0,0,72.26666666666667,76.88333333333334,62.0,80.4,54,Nữ,Cán bộ quản lý chất thải,Thành phố Hồ Chí Minh
KH00112845,0.71715,0.1512,0.5452625164595011,0.18554490680954866,5.498192290922892,12,2025-12-01,0,0.0,0,0,63.49166666666667,79.38333333333334,51.5,80.7,40,Nam,Chuyên viên nghiên cứu thị trường,Đồng Nai
KH00112850,0.61675,0.1628,0.45086911364003535,0.17289545671261916,4.808791070813437,12,2025-12-01,0,0.0,0,0,66.08333333333333,76.33333333333333,55.3,77.0,93,Nam,Chuyên viên thẩm định bảo hiểm,Hà Nội
KH00112885,0.66115,0.13845000000000002,0.5290393373140339,0.16259884382807166,5.213576138092946,12,2025-12-01,0,0.0,0,0,67.72500000000001,78.88333333333334,57.6,80.8,93,Nam,Quản lý dịch vụ y tế,Phú Thọ
KH00112890,0.7056,0.1792,0.5461577347072084,0.18237698922410714,5.499215308914927,12,2025-12-01,0,0.0,0,0,65.30833333333334,79.27499999999999,51.0,76.3,41,Nam,Biên tập viên đặt bài,Đắk Lắk
KH00112925,0.47015,0.09815,0.39973906252810665,0.18485892489465694,4.810828422961282,12,2025-12-01,0,0.0,0,0,72.375,77.55,62.1,84.6,28,Nữ,Nhà giao dịch hợp đồng tương lai,Cần Thơ
KH00112930,0.5919000000000001,0.17075,0.5586115819953115,0.16971422949271603,4.814890716970161,12,2025-12-01,0,0.0,0,0,68.98333333333333,78.95833333333333,51.5,84.9,45,Nam,Giáo viên tiếng anh,Hà Nội
KH00112965,0.6737,0.1567,0.1885931429928579,0.6011671501518313,2.1972245773362196,1,2025-07-01,0,0.0,0,0,64.2,47.4,64.2,47.4,59,Nữ,Chuyên viên pháp chế,Quảng Ngãi
KH00112970,0.5093000000000001,0.15685,0.5475978966573547,0.16587256654718852,5.212214667494625,12,2025-12-01,0,0.0,0,0,70.52499999999999,79.05833333333334,57.5,81.4,74,Nữ,Kỹ sư cơ điện công trình,Thành phố Hồ Chí Minh
KH00113005,0.5233,0.12125,0.48919801820212294,0.14967369126689475,5.214935757608986,12,2025-12-01,0,0.0,0,0,69.44166666666666,78.23333333333333,64.4,78.0,91,Nữ,Kỹ sư hóa học,Hà Nội
KH00113010,0.7039,0.24105000000000001,0.4130113353718049,0.2747423458789324,4.815566164479798,12,2025-12-01,0,0.0,0,0,61.85833333333333,81.54166666666667,50.9,83.6,34,Nữ,Giáo viên dạy nhạc,Thanh Hóa
KH00113045,0.7504,0.2187,0.4299335586090761,0.20529960176650225,4.135166556742356,12,2025-12-01,1,0.08333333333333333,1,0,64.20833333333333,74.63333333333334,55.0,75.9,34,Nam,Nhân viên tư vấn hỗ trợ,Vĩnh Long
KH00113050,0.544,0.1233,0.2622386599404633,0.6629589280633947,2.4849066497880004,1,2025-02-01,0,0.0,0,0,71.6,57.3,71.6,57.3,95,Nữ,Kiểm soát viên tài chính,Thành phố Hồ Chí Minh
KH00113085,0.6902999999999999,0.1997,0.4767435590187318,0.28459182186216675,4.812184355372417,12,2025-12-01,0,0.0,0,0,65.75,81.60833333333333,55.8,82.3,28,Nữ,Kỹ thuật viên chẩn đoán hình ảnh,Phú Thọ
KH00113090,0.4635,0.18265,0.4824888213741256,0.13729602898700177,4.81014976667463,12,2025-12-01,0,0.0,0,0,68.85,75.70833333333333,60.5,81.2,65,Nam,Bác sĩ bệnh viện,Cần Thơ
KH00113125,0.77215,0.24364999999999998,0.547679514069427,0.20971302034979744,5.500918016630917,12,2025-12-01,0,0.0,0,0,63.43333333333334,79.80833333333334,51.1,80.1,55,Nam,Giáo viên dạy nhạc,Ninh Bình
KH00113130,0.79905,0.18230000000000002,0.4260369470914399,0.16465928471777386,4.137829674161839,12,2025-12-01,0,0.0,0,0,64.64166666666667,73.46666666666667,53.4,76.6,30,Nam,Người bán sách,Cần Thơ
KH00113165,0.7396,0.25625,0.4337562461121188,0.15481746508365768,5.2158411447237985,12,2025-12-01,1,0.08333333333333333,0,0,58.31666666666666,77.16666666666667,48.6,79.2,94,Nữ,Nhà thủy văn học,Hưng Yên
KH00113170,0.7134499999999999,0.17075,0.46956101401007655,0.25978759467573215,5.212214667494625,12,2025-12-01,0,0.0,0,0,62.458333333333336,82.04166666666667,50.0,82.2,41,Nữ,Chuyên viên công nghệ dệt may,Lâm Đồng
KH00113205,0.6954499999999999,0.24280000000000002,0.47070446531681204,0.16469066412128192,4.812861632743379,12,2025-12-01,0,0.0,0,0,64.80833333333334,76.175,57.4,77.8,87,Nữ,Chuyên viên dự toán xây dựng,Thanh Hóa
KH00113210,0.48895,0.10055,0.5421864592289418,0.1628621946174038,5.4995560824741965,12,2025-12-01,0,0.0,0,0,71.48333333333333,78.95833333333333,54.8,77.0,94,Nữ,Kỹ sư kinh doanh kỹ thuật,Hải Phòng
KH00113245,0.38125,0.13455,0.5236078169511637,0.1641071774179446,4.815566164479798,12,2025-12-01,0,0.0,0,0,72.61666666666666,78.60000000000001,52.8,75.6,48,Nữ,Bác sĩ phẫu thuật thần kinh,Vĩnh Long
KH00113250,0.6655,0.1975,0.5052431602855171,0.1816609981861544,5.903543665735512,12,2025-12-01,0,0.0,0,0,63.15,79.38333333333334,49.7,81.4,37,Nữ,Chuyên viên cắt tỉa cây,Bắc Ninh
KH00113285,0.45289999999999997,0.1606,0.45244298117443554,0.2441899674834458,5.494774652599741,12,2025-12-01,0,0.0,0,0,73.33333333333333,82.24166666666666,60.5,83.1,32,Nữ,Phi công hàng không,Hà Nội
KH00113290,0.7639,0.15365,0.537801471253536,0.24190821592716505,4.814214812922799,12,2025-12-01,0,0.0,0,0,63.083333333333336,81.3,48.4,90.3,27,Nam,Kỹ thuật viên phòng thí nghiệm giảng dạy,Ninh Bình
KH00113325,0.64615,0.17955,0.4955006584299336,0.2366827164259195,5.721676964532752,12,2025-12-01,0,0.0,0,0,66.24166666666666,82.18333333333334,53.6,83.9,48,Nam,Thanh tra công trình di tích,Thành phố Hồ Chí Minh
KH00113330,0.48850000000000005,0.11635,0.495969323314676,0.18222623277244415,5.2158411447237985,12,2025-12-01,0,0.0,0,0,71.31666666666666,79.72500000000001,63.1,77.6,53,Nam,Lập trình viên đa phương tiện,Tây Ninh
KH00113365,0.71195,0.2518,0.4568105298924098,0.19294887669676747,5.215388553632117,12,2025-12-01,0,0.0,0,0,61.25,78.10000000000001,47.5,75.2,52,Nữ,Phóng viên ảnh,An Giang
KH00113370,0.7944,0.21334999999999998,0.40657029824971647,0.1595014631208435,4.1404857182199555,12,2025-12-01,0,0.0,0,0,61.550000000000004,73.21666666666667,54.3,73.8,38,Nam,Chuyên viên an toàn lao động,Hải Phòng
KH00113405,0.7681,0.24215,0.4166837673895052,0.30363512606998044,5.213576138092946,12,2025-12-01,0,0.0,0,0,62.708333333333336,83.76666666666667,51.3,82.4,28,Nữ,Cán bộ triển lãm bảo tàng,Nghệ An
KH00113410,0.45475,0.11655,0.45012489619392443,0.2472356170281958,5.5002372814106195,12,2025-12-01,0,0.0,0,0,73.45833333333333,81.53333333333333,67.9,80.8,48,Nữ,Bác sĩ chuyên khoa bàn chân,Lào Cai
KH00113445,0.58005,0.1238,0.5403472776493514,0.16555996394392075,4.817589773939326,12,2025-12-01,0,0.0,0,0,68.72500000000001,78.125,56.4,82.4,32,Nữ,Chuyên viên phục chế bảo tàng,Lâm Đồng
KH00113450,0.6776,0.1696,0.47093739187770783,0.20880690369608879,5.720858075446456,12,2025-12-01,0,0.0,0,0,64.95833333333333,80.19166666666666,52.1,80.5,32,Nam,Chuyên viên trị liệu nghệ thuật,An Giang
KH00113485,0.66595,0.25265,0.48370921315563387,0.17768916774894034,4.816915692349932,12,2025-12-01,0,0.0,0,0,63.19166666666666,77.28333333333333,45.2,74.8,52,Nữ,Chuyên viên tư vấn tài chính,Thành phố Hồ Chí Minh
KH00113490,0.7926500000000001,0.20485,0.4807191812323173,0.21389281374673025,4.816915692349932,12,2025-12-01,0,0.0,0,0,62.76666666666667,80.73333333333333,53.9,77.9,49,Nam,Chuyên viên hoạch định truyền thông,Lâm Đồng
KH00113525,0.7064999999999999,0.20650000000000002,0.45277614622034373,0.2740537609936184,4.808791070813437,12,2025-12-01,0,0.0,0,0,64.45,82.125,51.9,84.3,32,Nữ,Chuyên viên làm vườn thương mại,Thanh Hóa
KH00113530,0.8122,0.1979,0.1043107331160745,0.4776249900643828,2.302585092994046,1,2025-05-01,0,0.0,0,0,56.5,43.0,56.5,43.0,66,Nữ,Kiểm soát viên không lưu,Đồng Tháp
KH00113565,0.7612,0.2881,0.43091907868005863,0.2351150280168261,5.212214667494625,12,2025-12-01,1,0.08333333333333333,0,0,60.01666666666667,81.27499999999999,38.2,78.5,45,Nữ,Nhà thiết kế gốm sứ,Đà Nẵng
KH00113570,0.6315,0.1335,0.5556192103818699,0.1661262216326283,5.217197690263049,12,2025-12-01,0,0.0,0,0,66.29166666666667,80.61666666666666,52.6,83.3,48,Nữ,Chuyên viên trắc địa,Lào Cai
KH00113605,0.4262,0.10925,0.5289753731749829,0.1692642905553602,5.5002372814106195,12,2025-12-01,0,0.0,0,0,72.77499999999999,79.46666666666667,57.1,78.6,67,Nữ,Kiến trúc sư,Ninh Bình
KH00113610,0.53035,0.11715,0.24628579161056094,0.2510063571405971,5.903543665735512,12,2025-12-01,0,0.0,0,0,69.475,83.35833333333333,57.1,82.5,23,Nữ,Chuyên viên kinh doanh công nghệ thông tin,Hà Nội
KH00113645,0.45555,0.111,0.5104512695690568,0.14827893953602062,5.502278098445473,12,2025-12-01,0,0.0,0,0,71.01666666666667,77.96666666666667,57.4,83.4,44,Nữ,Nhà giao dịch tài chính,Bắc Ninh
KH00113650,0.70845,0.13505,0.2582042112520623,0.2611982971726853,5.901038255018284,12,2025-12-01,0,0.0,0,0,66.11666666666666,82.75833333333334,49.2,80.6,16,Nữ,Nhà trị liệu tâm lý trẻ em,Hà Nội
KH00113685,0.8272,0.2158,0.2195134678697141,0.7770756838300173,2.995732273553991,1,2025-02-01,0,0.0,0,0,54.9,61.6,54.9,61.6,24,Nữ,Nhà thiết kế bối cảnh,Hà Tĩnh
KH00113690,0.3606,0.1096,0.3157650948194434,0.7168222771198139,2.302585092994046,1,2025-11-01,0,0.0,0,0,77.3,51.3,77.3,51.3,50,Nam,Luật sư,Thành phố Hồ Chí Minh
KH00113725,0.80215,0.15985,0.2537161309705063,0.2932287808145515,4.819609296672155,12,2025-12-01,0,0.0,0,0,63.1,82.73333333333333,54.7,82.8,23,Nữ,Chủ nhiệm ánh sáng trường quay,Ninh Bình
KH00113730,0.6381,0.13269999999999998,0.5298289868217239,0.17446813757332602,4.813538451720147,12,2025-12-01,0,0.0,0,0,68.35833333333333,77.625,58.8,77.6,56,Nữ,Nhà địa hóa học,Nghệ An
KH00113765,0.885,0.2886,0.46839826679358215,0.15983070424104215,4.132496328186477,12,2025-12-01,0,0.0,0,0,60.333333333333336,73.23333333333333,49.4,85.4,51,Nam,Quản trị viên nghệ thuật,Cà Mau
KH00113770,0.6873,0.2142,0.44762680106851405,0.1927389257027256,4.813538451720147,12,2025-12-01,0,0.0,0,0,61.791666666666664,79.98333333333333,43.9,90.1,30,Nam,Chuyên viên tư vấn thuế,Thành phố Hồ Chí Minh
KH00113805,0.46825,0.10414999999999999,0.4512763251924161,0.1873979009995591,4.135166556742356,12,2025-12-01,0,0.0,0,0,70.675,74.49166666666666,52.6,75.6,61,Nam,Kỹ sư khoan,Gia Lai
KH00113810,0.6488,0.1414,0.5440591055357878,0.14477975008392524,5.213576138092946,12,2025-12-01,0,0.0,0,0,67.175,78.16666666666667,52.4,82.7,35,Nữ,Chuyên viên cây xanh cảnh quan,Hải Phòng
KH00113845,0.6882,0.14045,0.41234688164710587,0.1945508114552029,5.213576138092946,12,2025-12-01,0,0.0,0,0,67.85833333333333,79.20833333333333,57.1,78.0,31,Nam,Chuyên viên công nghệ dệt may,Vĩnh Long
KH00113850,0.5927,0.12990000000000002,0.2396591343060677,0.26981685628048013,4.1298189504157605,12,2025-12-01,0,0.0,0,0,68.0,77.825,62.7,74.7,24,Nữ,Chuyên viên phân tích hệ thống,Phú Thọ
KH00113885,0.5672999999999999,0.1385,0.36549284759251444,0.18406596169485112,5.214029550025447,12,2025-12-01,0,0.0,0,0,70.40833333333333,79.09166666666667,58.1,78.2,32,Nam,Nhà khoa học thổ nhưỡng,Hưng Yên
KH00113890,0.7778499999999999,0.2384,0.5112987534472118,0.18482686686111124,5.498874419189451,12,2025-12-01,0,0.0,0,0,61.21666666666667,79.70833333333333,51.0,80.7,66,Nam,Quản trị viên,Đồng Tháp
KH00113925,0.7419,0.2084,0.0714906695113183,0.6869175787252639,2.5649493574615367,1,2025-12-01,0,0.0,0,0,59.1,59.2,59.1,59.2,63,Nữ,Vũ công,Gia Lai
KH00113930,0.53855,0.1678,0.5172407638572256,0.15481676410892337,5.217197690263049,12,2025-12-01,0,0.0,0,0,67.00833333333334,78.84166666666667,49.2,78.3,23,Nữ,Giáo viên giáo dục đặc biệt,Thành phố Hồ Chí Minh
KH00113965,0.6474,0.14435,0.45674975621817565,0.1955442082502836,4.144456603649449,12,2025-12-01,3,0.25,2,0,52.73333333333333,75.79166666666667,19.7,83.2,25,Nữ,Điều dưỡng nhi khoa,Lâm Đồng
KH00113970,0.4494,0.18285,0.5494275451154342,0.16576874668362265,5.498192290922892,12,2025-12-01,0,0.0,0,0,68.94166666666668,78.125,55.9,79.7,47,Nữ,Kỹ sư ô tô,Thành phố Hồ Chí Minh
KH00114005,0.49215,0.13765,0.4738110313127605,0.2396006250196508,4.814890716970161,12,2025-12-01,0,0.0,0,0,71.925,79.73333333333333,65.8,82.3,37,Nữ,Kế toán công chứng,Hưng Yên
KH00114010,0.7274,0.27890000000000004,0.5307235775625767,0.2181004508094751,5.4975096970397335,12,2025-12-01,0,0.0,0,0,62.275,80.91666666666667,47.9,75.9,69,Nữ,Cán bộ giáo dục cộng đồng,Phú Thọ
KH00114045,0.6984999999999999,0.18009999999999998,0.5064130456065421,0.16256514776162145,5.903998521326706,12,2025-12-01,0,0.0,0,0,62.44166666666666,79.81666666666668,50.8,79.2,33,Nữ,Chuyên viên khảo sát khoáng sản,Hưng Yên
KH00114050,0.55995,0.13975,0.4894755360531531,0.20106746540995896,5.499215308914927,12,2025-12-01,0,0.0,0,0,68.225,81.11666666666666,52.8,80.0,30,Nam,Giảng viên công nghệ thông tin,Thái Nguyên
KH00114085,0.7719,0.224,0.4536164045721516,0.2397344181229779,5.72194977861165,12,2025-12-01,0,0.0,0,0,61.291666666666664,81.80833333333334,50.6,82.1,30,Nữ,Chuyên viên dựng phim,Cần Thơ
KH00114090,0.7341,0.28495000000000004,0.546041295984251,0.17923013436097235,4.813538451720147,12,2025-12-01,0,0.0,0,0,62.93333333333334,77.00833333333334,55.8,79.0,64,Nữ,Chuyên viên dựng phim,Hải Phòng
KH00114125,0.59195,0.1502,0.538549250243086,0.19513938172825218,4.81014976667463,12,2025-12-01,0,0.0,0,0,68.40833333333333,79.06666666666666,54.3,80.4,33,Nam,Nhà tâm lý học lâm sàng,Khánh Hòa
KH00114130,0.708,0.14284999999999998,0.46741291907811067,0.19073997584600527,5.720038515231207,12,2025-12-01,0,0.0,0,0,64.55833333333334,80.55,52.0,79.2,21,Nữ,Chuyên viên trị liệu thể thao,Đồng Nai
KH00114165,0.5864,0.2198,0.5203614549539609,0.1644686205797677,4.816241156068032,12,2025-12-01,0,0.0,0,0,66.79166666666667,78.38333333333334,60.6,79.7,72,Nữ,Quản lý phòng tranh,Đồng Nai
KH00114170,0.76045,0.1533,0.4755562011548863,0.14422555782368557,4.810828422961282,12,2025-12-01,0,0.0,0,0,62.85833333333333,76.81666666666666,48.2,88.7,31,Nam,Chuyên viên tư vấn công nghệ thông tin,Nghệ An
KH00114205,0.62535,0.2218,0.5115157293407882,0.192813874002743,5.497168225293202,12,2025-12-01,0,0.0,0,0,66.14999999999999,79.23333333333333,56.2,79.4,75,Nữ,Lập trình viên hệ thống,Huế
KH00114210,0.3623,0.0938,0.1107367033313,0.7733072942287637,2.5649493574615367,1,2025-03-01,0,0.0,0,0,77.0,48.4,77.0,48.4,56,Nam,Bác sĩ bệnh viện,An Giang
KH00114245,0.6359,0.16515000000000002,0.533317011705779,0.15889720853839726,4.812184355372417,12,2025-12-01,0,0.0,0,0,67.25,76.33333333333333,46.8,75.8,57,Nữ,Nhà địa chất hiện trường,Thành phố Hồ Chí Minh
KH00114250,0.45155,0.1442,0.41435914673733526,0.18317170069870042,4.137829674161839,12,2025-12-01,0,0.0,0,0,73.64999999999999,73.425,58.2,75.2,46,Nam,Luật sư tư vấn (Scotland),Tây Ninh
KH00114285,0.7293,0.2457,0.044305353017319,0.698011393117159,2.3978952727983707,1,2025-02-01,0,0.0,0,0,59.2,52.1,59.2,52.1,52,Nam,Người dẫn chương trình phát sóng,Vĩnh Long
KH00114290,0.58255,0.198,0.5020998657450303,0.18393553044687616,4.814214812922799,12,2025-12-01,0,0.0,0,0,67.43333333333334,76.94166666666668,53.4,83.6,73,Nữ,Quản lý trung tâm thể hình,Đồng Nai
KH00114325,0.5908,0.1974,0.5901272769800974,0.1764239971984663,5.497168225293202,12,2025-12-01,0,0.0,0,0,69.00833333333334,78.0,52.4,76.6,65,Nam,Chuyên viên ngân hàng bán lẻ,Bắc Ninh
KH00114330,0.68885,0.13565,0.4418869818980671,0.23519541426794843,5.717575796788537,12,2025-12-01,0,0.0,0,0,66.55833333333334,81.31666666666666,55.9,82.4,43,Nữ,Chuyên viên vật lý trị liệu,Khánh Hòa
KH00114365,0.6939500000000001,0.16799999999999998,0.4842393145677477,0.22788178640338308,5.721404076006021,12,2025-12-01,0,0.0,0,0,63.208333333333336,82.39999999999999,57.0,78.5,42,Nam,Nhà báo,Tuyên Quang
KH00114370,0.68475,0.15005000000000002,0.4837735164444838,0.1453300862489764,4.1298189504157605,12,2025-12-01,0,0.0,0,0,65.72500000000001,72.79166666666667,55.8,74.0,59,Nam,Kỹ thuật viên chẩn đoán hình ảnh,Thành phố Hồ Chí Minh
KH00114405,0.7036,0.16795,0.5061788530403166,0.2217646795542395,5.2108513407667605,12,2025-12-01,0,0.0,0,0,61.975,80.53333333333333,50.2,77.7,25,Nam,Biên tập viên chuyên đề tạp chí,Cà Mau
KH00114410,0.7983499999999999,0.2747,0.40144037173321423,0.16569600461061115,5.5002372814106195,12,2025-12-01,0,0.0,0,0,63.40833333333333,78.34166666666667,53.0,78.4,48,Nam,Người dẫn chương trình phát sóng,Quảng Ngãi
KH00114445,0.71955,0.1755,0.5879807975768857,0.1237401186896288,4.137829674161839,12,2025-12-01,0,0.0,0,0,64.10833333333333,71.14999999999999,45.9,72.7,43,Nữ,Nhà kinh tế học,Nghệ An
